"tac";"handset_brand";"handset_model";"reporting_body";"approved_in";"gsm450";"gsm850";"gsm900";"gsm1800";"gsm1900";"gsmr";"gsm3";"foma";"iden800";"cdma800";"cdma1800";"cdma1900";"tdma";"satellite";
"'35885000";"Nokia";"6108";"British Approvals Board of Telecommunications (BABT)";"Europe";"0";"1";"1";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";
"'35887000";"Siemens";"S55";"British Approvals Board of Telecommunications (BABT)";"Europe";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";
"'35887401";"SonyEricsson";"K850i";"British Approvals Board of Telecommunications (BABT)";"Europe";"0";"1";"1";"1";"1";"0";"1";"0";"0";"0";"0";"0";"0";"0";
"'35887501";"SonyEricsson";"W910i";"British Approvals Board of Telecommunications (BABT)";"Europe";"0";"1";"1";"1";"1";"0";"1";"0";"0";"0";"0";"0";"0";"0";
"'35887900";"TGL";"N900";"British Approvals Board of Telecommunications (BABT)";"Europe";"0";"0";"1";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";
"'35888801";"TGL";"N100";"British Approvals Board of Telecommunications (BABT)";"Europe";"0";"0";"1";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";
"'35889100";"TCL Mobile";"M530";"British Approvals Board of Telecommunications (BABT)";"Europe";"0";"0";"1";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";
"'35889400";"Samsung";"SGH-E600";"British Approvals Board of Telecommunications (BABT)";"Europe";"0";"0";"1";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";
"'35889800";"Fujitsu Siemens";"Pocket Loox T830";"British Approvals Board of Telecommunications (BABT)";"Europe";"0";"0";"1";"1";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";
"'35890000";"Motorola";"V3 RAZR";"British Approvals Board of Telecommunications (BABT)";"Europe";"0";"1";"1";"1";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";
"'35890100";"Motorola";"C113";"British Approvals Board of Telecommunications (BABT)";"Europe";"0";"0";"1";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";
"'35890300";"Motorola";"V360i";"British Approvals Board of Telecommunications (BABT)";"Europe";"0";"1";"1";"1";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";
"'35890500";"China";"E398";"British Approvals Board of Telecommunications (BABT)";"Europe";"0";"0";"1";"1";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";
"'35890600";"Motorola";"E2 ROKR";"British Approvals Board of Telecommunications (BABT)";"Europe";"0";"0";"1";"1";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";
"'35890700";"Motorola";"E2 ROKR";"British Approvals Board of Telecommunications (BABT)";"Europe";"0";"0";"1";"1";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";
"'35890800";"Motorola";"C140";"British Approvals Board of Telecommunications (BABT)";"Europe";"0";"0";"1";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";
"'35890900";"Motorola";"V3x RAZR";"British Approvals Board of Telecommunications (BABT)";"Europe";"0";"1";"1";"1";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";
"'35891000";"Motorola";"A1200e";"British Approvals Board of Telecommunications (BABT)";"Europe";"0";"1";"1";"1";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";
"'35891100";"Motorola";"C140";"British Approvals Board of Telecommunications (BABT)";"Europe";"0";"0";"1";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";
"'35891200";"Motorola";"L6 PEBL";"British Approvals Board of Telecommunications (BABT)";"Europe";"0";"1";"1";"1";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";
"'35891400";"Motorola";"V3 RAZR";"British Approvals Board of Telecommunications (BABT)";"Europe";"0";"1";"1";"1";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";
"'35891600";"Motorola";"C168";"British Approvals Board of Telecommunications (BABT)";"Europe";"0";"0";"1";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";
"'35891700";"Motorola";"V3 RAZR";"British Approvals Board of Telecommunications (BABT)";"Europe";"0";"0";"0";"1";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";
"'35891900";"Motorola";"V3i RAZR";"British Approvals Board of Telecommunications (BABT)";"Europe";"0";"0";"0";"0";"1";"0";"0";"0";"1";"0";"0";"0";"0";"0";
"'35892000";"Motorola";"U6 PEBL";"British Approvals Board of Telecommunications (BABT)";"Europe";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";
"'35892100";"Motorola";"V3 RAZR";"British Approvals Board of Telecommunications (BABT)";"Europe";"0";"1";"1";"1";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";
"'35892200";"Motorola";"V360";"British Approvals Board of Telecommunications (BABT)";"Europe";"0";"0";"1";"1";"1";"0";"0";"0";"1";"0";"0";"0";"0";"0";
"'35892500";"Motorola";"C118";"British Approvals Board of Telecommunications (BABT)";"Europe";"0";"0";"1";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";
"'35892900";"Samsung";"SGH-X460";"British Approvals Board of Telecommunications (BABT)";"Europe";"0";"0";"1";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";
"'35893601";"Sony Ericsson";"Z750i";"British Approvals Board of Telecommunications (BABT)";"Europe";"0";"1";"1";"1";"1";"0";"1";"0";"0";"0";"0";"0";"0";"0";
"'35893700";"Samsung";"SGH-X150";"British Approvals Board of Telecommunications (BABT)";"Europe";"0";"1";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";
"'35894100";"BenQ-Siemens";"EL71";"British Approvals Board of Telecommunications (BABT)";"Europe";"0";"0";"1";"1";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";
"'35894200";"BenQ-Siemens";"EL71";"British Approvals Board of Telecommunications (BABT)";"Europe";"0";"0";"1";"1";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";
"'35894800";"Samsung";"SGH-E780";"British Approvals Board of Telecommunications (BABT)";"Europe";"0";"1";"1";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";
"'35894901";"Samsung";"SGH-E210";"British Approvals Board of Telecommunications (BABT)";"Europe";"0";"0";"1";"1";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";
"'35895201";"Nokia";"5610 XpressMusic";"British Approvals Board of Telecommunications (BABT)";"Europe";"0";"1";"1";"1";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";
"'35895301";"Nokia";"1200";"British Approvals Board of Telecommunications (BABT)";"Europe";"0";"0";"1";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";
"'35895401";"Nokia";"1200";"British Approvals Board of Telecommunications (BABT)";"Europe";"0";"0";"1";"1";"0";"0";"0";"0";"0";"1";"1";"0";"0";"0";
"'35895402";"TECNO";"T560";"British Approvals Board of Telecommunications (BABT)";"Europe";"0";"0";"1";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";
"'35895600";"LG";"B2050";"British Approvals Board of Telecommunications (BABT)";"Europe";"0";"0";"1";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";
"'35895700";"i-Mobile";"TV901";"British Approvals Board of Telecommunications (BABT)";"Europe";"0";"0";"1";"1";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";
"'35896101";"Nokia";"1600";"British Approvals Board of Telecommunications (BABT)";"Europe";"0";"0";"1";"1";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";
"'35896201";"Nokia";"1200";"British Approvals Board of Telecommunications (BABT)";"Europe";"0";"0";"1";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";
"'35896401";"Nokia";"1110i";"British Approvals Board of Telecommunications (BABT)";"Europe";"0";"0";"1";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";
"'35896501";"Nokia";"1110i";"British Approvals Board of Telecommunications (BABT)";"Europe";"0";"0";"1";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";
"'35896701";"Nokia";"2610";"British Approvals Board of Telecommunications (BABT)";"Europe";"0";"0";"1";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";
"'35897200";"Pantech";"PG-6200";"British Approvals Board of Telecommunications (BABT)";"Europe";"0";"0";"1";"1";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";
"'35897301";"Nokia";"N73 (ME)";"British Approvals Board of Telecommunications (BABT)";"Europe";"0";"1";"1";"1";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";
"'35897401";"Nokia";"N73";"British Approvals Board of Telecommunications (BABT)";"Europe";"0";"1";"1";"1";"1";"0";"1";"0";"0";"0";"0";"0";"0";"0";
"'35897501";"Nokia";"6233";"British Approvals Board of Telecommunications (BABT)";"Europe";"0";"0";"1";"1";"1";"0";"1";"0";"0";"0";"0";"0";"0";"0";
"'35897600";"Samsung";"SGH-E330";"British Approvals Board of Telecommunications (BABT)";"Europe";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";
"'35897601";"Nokia";"5310 XpressMusic";"British Approvals Board of Telecommunications (BABT)";"Europe";"0";"1";"1";"1";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";
"'35897701";"Nokia";"3110 Classic";"British Approvals Board of Telecommunications (BABT)";"Europe";"0";"0";"1";"1";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";
"'35897801";"Nokia";"2630";"British Approvals Board of Telecommunications (BABT)";"Europe";"0";"0";"1";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";
"'35898100";"BenQ-Siemens";"EF81";"British Approvals Board of Telecommunications (BABT)";"Europe";"0";"0";"1";"1";"1";"0";"1";"0";"0";"0";"0";"0";"0";"0";
"'35898101";"Nokia";"N95";"British Approvals Board of Telecommunications (BABT)";"Europe";"0";"0";"1";"1";"1";"0";"1";"0";"0";"0";"0";"0";"0";"0";
"'35898401";"Nokia";"N82";"British Approvals Board of Telecommunications (BABT)";"Europe";"0";"0";"1";"1";"1";"0";"1";"0";"0";"0";"0";"0";"0";"0";
"'35898501";"Nokia";"N82";"British Approvals Board of Telecommunications (BABT)";"Europe";"0";"1";"1";"1";"1";"0";"1";"0";"0";"0";"0";"0";"0";"0";
"'35898701";"Nokia";"6131";"British Approvals Board of Telecommunications (BABT)";"Europe";"0";"1";"1";"1";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";
"'35898901";"Nokia";"6151";"British Approvals Board of Telecommunications (BABT)";"Europe";"0";"0";"1";"1";"1";"0";"1";"0";"0";"0";"0";"0";"0";"0";
"'35899000";"Samsung";"D606";"British Approvals Board of Telecommunications (BABT)";"Europe";"0";"0";"1";"1";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";
"'35899001";"Nokia";"5310 Xpress Music";"British Approvals Board of Telecommunications (BABT)";"Europe";"0";"1";"1";"1";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";
"'35899300";"Lenovo";"I750";"British Approvals Board of Telecommunications (BABT)";"Europe";"0";"0";"1";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";
"'35899401";"Nokia";"1110i";"British Approvals Board of Telecommunications (BABT)";"Europe";"0";"0";"1";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";
"'35899501";"Nokia";"1110";"British Approvals Board of Telecommunications (BABT)";"Europe";"0";"0";"1";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";
"'35899601";"Nokia";"2626";"British Approvals Board of Telecommunications (BABT)";"Europe";"0";"0";"1";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";
"'35899701";"Nokia";"E51";"British Approvals Board of Telecommunications (BABT)";"Europe";"0";"1";"1";"1";"1";"0";"1";"0";"0";"0";"0";"0";"0";"0";
"'35899801";"Nokia";"N95";"British Approvals Board of Telecommunications (BABT)";"Europe";"0";"1";"1";"1";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";
"'35899901";"Nokia";"5610 XpressMusic";"British Approvals Board of Telecommunications (BABT)";"Europe";"0";"1";"1";"1";"1";"0";"1";"0";"0";"0";"0";"0";"0";"0";
"'35900001";"Nokia";"5610";"British Approvals Board of Telecommunications (BABT)";"Europe";"0";"1";"1";"1";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";
"'35900300";"Motorola";"V3x RAZR";"British Approvals Board of Telecommunications (BABT)";"Europe";"0";"1";"1";"1";"1";"0";"1";"0";"0";"0";"0";"0";"0";"0";
"'35900400";"BBK Electronics";"K098";"British Approvals Board of Telecommunications (BABT)";"Europe";"0";"0";"1";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";
"'35900700";"Nokia";"7610";"British Approvals Board of Telecommunications (BABT)";"Europe";"0";"0";"1";"1";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";
"'35900901";"Vodafone";"716";"British Approvals Board of Telecommunications (BABT)";"Europe";"0";"0";"1";"1";"1";"0";"1";"0";"0";"0";"0";"0";"0";"0";
"'35901500";"Samsung";"SGH-D520";"British Approvals Board of Telecommunications (BABT)";"Europe";"0";"0";"1";"1";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";
"'35901600";"Samsung";"SGH-Z150";"British Approvals Board of Telecommunications (BABT)";"Europe";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";
"'35901700";"Samsung";"SGH-i300";"British Approvals Board of Telecommunications (BABT)";"Europe";"0";"1";"1";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";
"'35901800";"Samsung";"SGH-E778";"British Approvals Board of Telecommunications (BABT)";"Europe";"0";"0";"1";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";
"'35901901";"SonyEricsson";"K530i";"British Approvals Board of Telecommunications (BABT)";"Europe";"0";"1";"1";"1";"1";"0";"1";"0";"0";"0";"0";"0";"0";"0";
"'35903500";"Samsung";"SGH-E370";"British Approvals Board of Telecommunications (BABT)";"Europe";"0";"0";"1";"1";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";
"'35903600";"Samsung";"SGH-T509";"British Approvals Board of Telecommunications (BABT)";"Europe";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";
"'35904200";"Easi";"EMS 100";"British Approvals Board of Telecommunications (BABT)";"Europe";"0";"0";"1";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";
"'35904702";"IO-Sound";"J-005";"British Approvals Board of Telecommunications (BABT)";"Europe";"0";"0";"1";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";
"'35905701";"Xtelecom";"X3138";"British Approvals Board of Telecommunications (BABT)";"Europe";"0";"0";"1";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";
"'35905900";"HP";"iPAQ rw6815";"British Approvals Board of Telecommunications (BABT)";"Europe";"0";"0";"1";"1";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";
"'35906000";"Samsung";"SGH-E368";"British Approvals Board of Telecommunications (BABT)";"Europe";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";
"'35906100";"SonyEricsson";"W810i";"British Approvals Board of Telecommunications (BABT)";"Europe";"0";"1";"1";"1";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";
"'35906200";"SonyEricsson";"W810i";"British Approvals Board of Telecommunications (BABT)";"Europe";"0";"1";"1";"1";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";
"'35906201";"SonyEricsson";"W810i";"British Approvals Board of Telecommunications (BABT)";"Europe";"0";"0";"1";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";
"'35906300";"SonyEricsson";"W810i";"British Approvals Board of Telecommunications (BABT)";"Europe";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";
"'35906400";"SonyEricsson";"W810i";"British Approvals Board of Telecommunications (BABT)";"Europe";"0";"1";"1";"1";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";
"'35906800";"Siemens";"A70";"British Approvals Board of Telecommunications (BABT)";"Europe";"0";"0";"1";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";
"'35906900";"Siemens";"A70";"British Approvals Board of Telecommunications (BABT)";"Europe";"0";"0";"1";"1";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";
"'35907300";"Alcatel";"One Touch E158";"British Approvals Board of Telecommunications (BABT)";"Europe";"0";"0";"1";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";
"'35907400";"Alcatel";"OT-E259";"British Approvals Board of Telecommunications (BABT)";"Europe";"0";"0";"1";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";
"'35907600";"SonyEricsson";"J230i";"British Approvals Board of Telecommunications (BABT)";"Europe";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";
"'35907700";"Motorola";"V3i RAZR";"British Approvals Board of Telecommunications (BABT)";"Europe";"0";"1";"1";"1";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";
"'35907800";"SonyEricsson";"J220i";"British Approvals Board of Telecommunications (BABT)";"Europe";"0";"0";"1";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";
"'35907900";"SonyEricsson";"J220i / J220c";"British Approvals Board of Telecommunications (BABT)";"Europe";"0";"1";"1";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";
"'35908000";"SonyEricsson";"A520a";"British Approvals Board of Telecommunications (BABT)";"Europe";"0";"1";"1";"1";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";
"'35908101";"Samsung";"SGH-i450";"British Approvals Board of Telecommunications (BABT)";"Europe";"0";"0";"1";"1";"1";"0";"1";"0";"0";"0";"0";"0";"0";"0";
"'35908102";"Fortune Mobiles";"F63";"British Approvals Board of Telecommunications (BABT)";"Europe";"0";"0";"1";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";
"'35908202";"Fortune Mobiles";"F41";"British Approvals Board of Telecommunications (BABT)";"Europe";"0";"0";"1";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";
"'35908301";"E-TEN";"Glofiish X600";"British Approvals Board of Telecommunications (BABT)";"Europe";"0";"1";"1";"1";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";
"'35908400";"Sagem";"MyC2-3";"British Approvals Board of Telecommunications (BABT)";"Europe";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";
"'35908401";"Eten";"X650 glofiish";"British Approvals Board of Telecommunications (BABT)";"Europe";"0";"1";"1";"1";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";
"'35908501";"SonyEricsson";"S500i";"British Approvals Board of Telecommunications (BABT)";"Europe";"0";"1";"1";"1";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";
"'35908701";"SonyEricsson";"K800i";"British Approvals Board of Telecommunications (BABT)";"Europe";"0";"0";"1";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";
"'35908801";"SonyEricsson";"K800i";"British Approvals Board of Telecommunications (BABT)";"Europe";"0";"0";"1";"1";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";
"'35909001";"RIM";"BlackBerry 8300 Curve";"British Approvals Board of Telecommunications (BABT)";"Europe";"0";"1";"1";"1";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";
"'35909100";"Samsung";"SGH-X708";"British Approvals Board of Telecommunications (BABT)";"Europe";"0";"0";"1";"1";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";
"'35909200";"Samsung";"SGH-D407";"British Approvals Board of Telecommunications (BABT)";"Europe";"1";"1";"1";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";
"'35909300";"Samsung";"SGH-X308";"British Approvals Board of Telecommunications (BABT)";"Europe";"0";"0";"1";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";
"'35909702";"JXD";"82";"British Approvals Board of Telecommunications (BABT)";"Europe";"0";"0";"1";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";
"'35909800";"Samsung";"SGH-D820 / D828";"British Approvals Board of Telecommunications (BABT)";"Europe";"0";"0";"1";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";
"'35909802";"JXD";"83";"British Approvals Board of Telecommunications (BABT)";"Europe";"0";"0";"1";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";
"'35909900";"Lenovo";"I360";"British Approvals Board of Telecommunications (BABT)";"Europe";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";
"'35910000";"LG";"KG920 / KG928";"British Approvals Board of Telecommunications (BABT)";"Europe";"0";"0";"1";"1";"1";"0";"1";"0";"0";"0";"0";"0";"0";"0";
"'35910100";"LG";"KG220";"British Approvals Board of Telecommunications (BABT)";"Europe";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";
"'35910300";"LG";"KG245";"British Approvals Board of Telecommunications (BABT)";"Europe";"0";"0";"1";"1";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";
"'35910301";"Samsung";"SGH-B100";"British Approvals Board of Telecommunications (BABT)";"Europe";"0";"0";"1";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";
"'35910400";"LG";"KG320s";"British Approvals Board of Telecommunications (BABT)";"Europe";"0";"0";"1";"1";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";
"'35910500";"LG";"KG800";"British Approvals Board of Telecommunications (BABT)";"Europe";"0";"0";"1";"1";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";
"'35910900";"Samsung";"SGH-E530";"British Approvals Board of Telecommunications (BABT)";"Europe";"0";"0";"1";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";
"'35911200";"Nokia";"7610";"British Approvals Board of Telecommunications (BABT)";"Europe";"0";"0";"1";"1";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";
"'35911500";"Samsung";"SGH-ZV10";"British Approvals Board of Telecommunications (BABT)";"Europe";"0";"0";"1";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";
"'35912100";"Siemens";"AF51";"British Approvals Board of Telecommunications (BABT)";"Europe";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";
"'35912201";"Sony Ericsson";"J120i";"British Approvals Board of Telecommunications (BABT)";"Europe";"0";"0";"1";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";
"'35912800";"VKMobile";"VK4500";"British Approvals Board of Telecommunications (BABT)";"Europe";"0";"0";"1";"1";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";
"'35913200";"O2";"XDA Zinc";"British Approvals Board of Telecommunications (BABT)";"Europe";"0";"0";"1";"1";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";
"'35913300";"BenQ-Siemens";"EF91";"British Approvals Board of Telecommunications (BABT)";"Europe";"0";"0";"1";"1";"1";"0";"1";"0";"0";"0";"0";"0";"0";"0";
"'35913502";"IO-Sound";"K990i";"British Approvals Board of Telecommunications (BABT)";"Europe";"0";"0";"1";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";
"'35913600";"Samsung";"SGH-T809";"British Approvals Board of Telecommunications (BABT)";"Europe";"0";"1";"1";"1";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";
"'35913900";"Gradiente";"GV230";"British Approvals Board of Telecommunications (BABT)";"Europe";"0";"0";"1";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";
"'35914100";"Samsung";"SGH-D528";"British Approvals Board of Telecommunications (BABT)";"Europe";"0";"0";"1";"1";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";
"'35914300";"Siemens";"CF110";"British Approvals Board of Telecommunications (BABT)";"Europe";"0";"0";"1";"1";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";
